year,month,pre,tmp,tmx,pet,wet,date,days_in_month,pet_mm,balance_mm,product,geography_id,source_status,pre_baseline_n,pre_anomaly,tmp_baseline_n,tmp_anomaly,tmx_baseline_n,tmx_anomaly,pet_mm_baseline_n,pet_mm_anomaly,balance_mm_baseline_n,balance_mm_anomaly,wet_baseline_n,wet_anomaly
1904,1,144.8,10.8,15.4,1.7,13.8,1904-01-01,31,52.699999999999996,92.10000000000002,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,36.27666666666666,30.0,-1.43333333333333,30.0,-1.386666666666665,30.0,-4.13333333333334,30.0,40.41000000000004,30.0,2.8233333333333324
1904,2,61.9,12.4,17.4,2.3,9.4,1904-02-01,29,66.69999999999999,-4.79999999999999,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-18.686666666666675,30.0,-0.44666666666666544,30.0,-0.4433333333333316,30.0,-1.3200000000000074,30.0,-17.366666666666656,30.0,-0.9533333333333331
1904,3,52.8,13.7,19.1,3.1,6.8,1904-03-01,31,96.10000000000001,-43.30000000000001,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,8.630000000000003,30.0,-1.463333333333333,30.0,-1.5166666666666657,30.0,-4.133333333333326,30.0,12.763333333333314,30.0,0.43666666666666565
1904,4,36.4,15.5,21.7,4.0,4.8,1904-04-01,30,120.0,-83.6,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,20.38,30.0,-2.893333333333331,30.0,-2.9499999999999957,30.0,-14.400000000000006,30.0,34.780000000000015,30.0,2.3066666666666666
1904,5,6.9,18.5,25.0,5.1,1.2,1904-05-01,31,158.1,-151.2,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,2.3166666666666673,30.0,-3.0566666666666684,30.0,-2.980000000000004,30.0,-9.610000000000014,30.0,11.926666666666677,30.0,0.09999999999999964
1904,6,0.3,21.3,27.6,6.0,0.3,1904-06-01,30,180.0,-179.7,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,0.1933333333333333,30.0,-3.013333333333332,30.0,-2.9499999999999993,30.0,-13.900000000000006,30.0,14.093333333333362,30.0,0.24999999999999997
1904,7,0.0,23.7,29.6,6.0,0.0,1904-07-01,31,186.0,-186.0,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,0.0,30.0,-2.6000000000000014,30.0,-2.5533333333333275,30.0,-16.016666666666737,30.0,16.016666666666737,30.0,0.0
1904,8,0.0,24.1,29.9,5.6,0.0,1904-08-01,31,173.6,-173.6,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,0.0,30.0,-2.613333333333326,30.0,-2.509999999999998,30.0,-12.813333333333361,30.0,12.813333333333361,30.0,0.0
1904,9,0.1,22.6,28.5,4.6,0.1,1904-09-01,30,138.0,-137.9,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-0.31333333333333324,30.0,-2.496666666666659,30.0,-2.376666666666665,30.0,-9.400000000000006,30.0,9.086666666666645,30.0,0.006666666666666668
1904,10,22.9,21.8,27.7,3.6,3.3,1904-10-01,31,111.60000000000001,-88.70000000000002,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,6.9399999999999995,30.0,-0.6233333333333277,30.0,-0.5700000000000003,30.0,-0.723333333333315,30.0,7.663333333333341,30.0,0.7200000000000002
1904,11,99.7,15.5,21.1,2.3,8.7,1904-11-01,30,69.0,30.700000000000003,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,48.373333333333335,30.0,-2.2166666666666615,30.0,-2.2399999999999913,30.0,-5.799999999999997,30.0,54.17333333333333,30.0,3.7666666666666666
1904,12,232.1,11.0,15.8,1.7,15.4,1904-12-01,31,52.699999999999996,179.4,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,140.61333333333334,30.0,-2.799999999999999,30.0,-2.836666666666666,30.0,-4.960000000000001,30.0,145.57333333333332,30.0,6.450000000000001
1905,1,95.9,9.4,14.0,1.7,11.1,1905-01-01,31,52.699999999999996,43.20000000000001,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-12.623333333333349,30.0,-2.8333333333333304,30.0,-2.7866666666666653,30.0,-4.13333333333334,30.0,-8.489999999999974,30.0,0.1233333333333313
1905,2,94.0,9.3,14.2,2.1,11.1,1905-02-01,28,58.800000000000004,35.199999999999996,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,13.413333333333327,30.0,-3.546666666666665,30.0,-3.643333333333331,30.0,-9.219999999999992,30.0,22.63333333333333,30.0,0.7466666666666661
1905,3,95.3,12.2,17.6,3.0,10.7,1905-03-01,31,93.0,2.299999999999997,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,51.13,30.0,-2.963333333333333,30.0,-3.0166666666666657,30.0,-7.233333333333334,30.0,58.36333333333332,30.0,4.336666666666665
1905,4,31.7,16.7,22.9,4.1,4.1,1905-04-01,30,122.99999999999999,-91.29999999999998,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,15.68,30.0,-1.6933333333333316,30.0,-1.7499999999999964,30.0,-11.40000000000002,30.0,27.080000000000027,30.0,1.6066666666666665
1905,5,4.3,20.2,26.6,5.3,0.7,1905-05-01,31,164.29999999999998,-159.99999999999997,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-0.2833333333333332,30.0,-1.3566666666666691,30.0,-1.3800000000000026,30.0,-3.410000000000025,30.0,3.1266666666666936,30.0,-0.40000000000000036
1905,6,0.1,22.1,28.3,6.1,0.3,1905-06-01,30,183.0,-182.9,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-0.006666666666666682,30.0,-2.213333333333331,30.0,-2.25,30.0,-10.900000000000006,30.0,10.893333333333345,30.0,0.24999999999999997
1905,7,0.0,24.8,30.8,6.3,0.0,1905-07-01,31,195.29999999999998,-195.29999999999998,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,0.0,30.0,-1.5,30.0,-1.3533333333333282,30.0,-6.716666666666754,30.0,6.716666666666754,30.0,0.0
1905,8,0.0,24.9,30.7,5.7,0.0,1905-08-01,31,176.70000000000002,-176.70000000000002,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,0.0,30.0,-1.813333333333329,30.0,-1.7099999999999973,30.0,-9.713333333333338,30.0,9.713333333333338,30.0,0.0
1905,9,0.3,23.6,29.6,4.7,0.1,1905-09-01,30,141.0,-140.7,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-0.11333333333333329,30.0,-1.496666666666659,30.0,-1.2766666666666637,30.0,-6.400000000000006,30.0,6.286666666666662,30.0,0.006666666666666668
1905,10,15.2,22.2,28.1,3.6,3.0,1905-10-01,31,111.60000000000001,-96.4,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-0.7599999999999998,30.0,-0.22333333333332916,30.0,-0.16999999999999815,30.0,-0.723333333333315,30.0,-0.03666666666664753,30.0,0.4200000000000004
1905,11,20.6,18.2,23.8,2.6,2.2,1905-11-01,30,78.0,-57.4,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-30.726666666666667,30.0,0.48333333333333783,30.0,0.46000000000000796,30.0,3.200000000000003,30.0,-33.92666666666668,30.0,-2.7333333333333325
1905,12,211.0,11.6,16.4,1.7,14.0,1905-12-01,31,52.699999999999996,158.3,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,119.51333333333334,30.0,-2.1999999999999993,30.0,-2.236666666666668,30.0,-4.960000000000001,30.0,124.47333333333334,30.0,5.050000000000001
1906,1,109.0,11.0,15.5,1.8,12.0,1906-01-01,31,55.800000000000004,53.199999999999996,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,0.47666666666664526,30.0,-1.2333333333333307,30.0,-1.2866666666666653,30.0,-1.0333333333333314,30.0,1.5100000000000122,30.0,1.0233333333333317
1906,2,93.6,11.8,16.7,2.3,10.5,1906-02-01,28,64.39999999999999,29.200000000000003,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,13.013333333333321,30.0,-1.046666666666665,30.0,-1.1433333333333309,30.0,-3.6200000000000045,30.0,16.633333333333336,30.0,0.1466666666666665
1906,3,46.2,13.8,19.2,3.1,7.4,1906-03-01,31,96.10000000000001,-49.900000000000006,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,2.0300000000000082,30.0,-1.3633333333333315,30.0,-1.4166666666666679,30.0,-4.133333333333326,30.0,6.16333333333332,30.0,1.0366666666666662
1906,4,54.6,16.8,23.0,4.3,3.8,1906-04-01,30,129.0,-74.4,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,38.58,30.0,-1.5933333333333302,30.0,-1.649999999999995,30.0,-5.400000000000006,30.0,43.980000000000004,30.0,1.3066666666666666
1906,5,22.5,18.9,25.4,5.2,3.5,1906-05-01,31,161.20000000000002,-138.70000000000002,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,17.916666666666668,30.0,-2.65666666666667,30.0,-2.5800000000000054,30.0,-6.509999999999991,30.0,24.426666666666648,30.0,2.3999999999999995
1906,6,0.5,22.7,29.0,6.2,0.5,1906-06-01,30,186.0,-185.5,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,0.3933333333333333,30.0,-1.6133333333333333,30.0,-1.5500000000000007,30.0,-7.900000000000006,30.0,8.29333333333335,30.0,0.45
1906,7,0.0,24.5,30.5,6.2,0.0,1906-07-01,31,192.20000000000002,-192.20000000000002,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,0.0,30.0,-1.8000000000000007,30.0,-1.6533333333333289,30.0,-9.81666666666672,30.0,9.81666666666672,30.0,0.0
1906,8,0.0,24.7,30.5,5.7,0.0,1906-08-01,31,176.70000000000002,-176.70000000000002,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,0.0,30.0,-2.0133333333333283,30.0,-1.9099999999999966,30.0,-9.713333333333338,30.0,9.713333333333338,30.0,0.0
1906,9,0.0,22.5,28.4,4.6,0.0,1906-09-01,30,138.0,-138.0,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-0.4133333333333333,30.0,-2.5966666666666605,30.0,-2.4766666666666666,30.0,-9.400000000000006,30.0,8.98666666666665,30.0,-0.09333333333333334
